"taxonID","scientificNameID","scientificName","kingdom","phylum","class","order","family","genus","taxonRank","FAO_Code"
"urn:lsid:marinespecies.org:taxname:105859","urn:lsid:marinespecies.org:taxname:105859","Mobula tarapacana","Animalia","Chordata","Elasmobranchii","Myliobatiformes","Mobulidae","Mobula","Species","RMT"
"urn:lsid:marinespecies.org:taxname:105860","urn:lsid:marinespecies.org:taxname:105860","Myliobatis aquila","Animalia","Chordata","Elasmobranchii","Myliobatiformes","Myliobatidae","Myliobatis","Species","MYL"
"urn:lsid:marinespecies.org:taxname:105862","urn:lsid:marinespecies.org:taxname:105862","Rhinoptera marginata","Animalia","Chordata","Elasmobranchii","Myliobatiformes","Rhinopteridae","Rhinoptera","Species","MRM"
"urn:lsid:marinespecies.org:taxname:105863","urn:lsid:marinespecies.org:taxname:105863","Amblyraja hyperborea","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Amblyraja","Species","RJG"
"urn:lsid:marinespecies.org:taxname:105864","urn:lsid:marinespecies.org:taxname:105864","Amblyraja jenseni","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Amblyraja","Species","RJJ"
"urn:lsid:marinespecies.org:taxname:105865","urn:lsid:marinespecies.org:taxname:105865","Amblyraja radiata","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Amblyraja","Species","RJR"
"urn:lsid:marinespecies.org:taxname:105866","urn:lsid:marinespecies.org:taxname:105866","Bathyraja pallida","Animalia","Chordata","Elasmobranchii","Rajiformes","Arhynchobatidae","Bathyraja","Species","BYP"
"urn:lsid:marinespecies.org:taxname:105867","urn:lsid:marinespecies.org:taxname:105867","Bathyraja richardsoni","Animalia","Chordata","Elasmobranchii","Rajiformes","Arhynchobatidae","Bathyraja","Species","BYQ"
"urn:lsid:marinespecies.org:taxname:105868","urn:lsid:marinespecies.org:taxname:105868","Bathyraja spinicauda","Animalia","Chordata","Elasmobranchii","Rajiformes","Arhynchobatidae","Bathyraja","Species","RJQ"
"urn:lsid:marinespecies.org:taxname:105869","urn:lsid:marinespecies.org:taxname:105869","Dipturus batis","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Dipturus","Species","RJB"
"urn:lsid:marinespecies.org:taxname:105871","urn:lsid:marinespecies.org:taxname:105871","Dipturus nidarosiensis","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Dipturus","Species","JAD"
"urn:lsid:marinespecies.org:taxname:105872","urn:lsid:marinespecies.org:taxname:105872","Dipturus oxyrinchus","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Dipturus","Species","RJO"
"urn:lsid:marinespecies.org:taxname:105873","urn:lsid:marinespecies.org:taxname:105873","Leucoraja circularis","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Leucoraja","Species","RJI"
"urn:lsid:marinespecies.org:taxname:105874","urn:lsid:marinespecies.org:taxname:105874","Leucoraja fullonica","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Leucoraja","Species","RJF"
"urn:lsid:marinespecies.org:taxname:105875","urn:lsid:marinespecies.org:taxname:105875","Leucoraja melitensis","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Leucoraja","Species","JAM"
"urn:lsid:marinespecies.org:taxname:105876","urn:lsid:marinespecies.org:taxname:105876","Leucoraja naevus","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Leucoraja","Species","RJN"
"urn:lsid:marinespecies.org:taxname:105877","urn:lsid:marinespecies.org:taxname:105877","Malacoraja kreffti","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Malacoraja","Species","JFT"
"urn:lsid:marinespecies.org:taxname:105878","urn:lsid:marinespecies.org:taxname:105878","Malacoraja spinacidermis","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Malacoraja","Species","RJP"
"urn:lsid:marinespecies.org:taxname:105879","urn:lsid:marinespecies.org:taxname:105879","Neoraja caerulea","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Neoraja","Species","BVC"
"urn:lsid:marinespecies.org:taxname:105881","urn:lsid:marinespecies.org:taxname:105881","Raja asterias","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Raja","Species","JRS"
"urn:lsid:marinespecies.org:taxname:105883","urn:lsid:marinespecies.org:taxname:105883","Raja clavata","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Raja","Species","RJC"
"urn:lsid:marinespecies.org:taxname:105884","urn:lsid:marinespecies.org:taxname:105884","Raja maderensis","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Raja","Species","JFY"
"urn:lsid:marinespecies.org:taxname:105885","urn:lsid:marinespecies.org:taxname:105885","Raja microocellata","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Raja","Species","RJE"
"urn:lsid:marinespecies.org:taxname:105886","urn:lsid:marinespecies.org:taxname:105886","Raja miraletus","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Raja","Species","JAI"
"urn:lsid:marinespecies.org:taxname:105887","urn:lsid:marinespecies.org:taxname:105887","Raja montagui","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Raja","Species","RJM"
"urn:lsid:marinespecies.org:taxname:105888","urn:lsid:marinespecies.org:taxname:105888","Raja polystigma","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Raja","Species","JAY"
"urn:lsid:marinespecies.org:taxname:105889","urn:lsid:marinespecies.org:taxname:105889","Raja radula","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Raja","Species","JAR"
"urn:lsid:marinespecies.org:taxname:105891","urn:lsid:marinespecies.org:taxname:105891","Raja undulata","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Raja","Species","RJU"
"urn:lsid:marinespecies.org:taxname:105892","urn:lsid:marinespecies.org:taxname:105892","Rajella bathyphila","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Rajella","Species","JRH"
"urn:lsid:marinespecies.org:taxname:105893","urn:lsid:marinespecies.org:taxname:105893","Rajella bigelowi","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Rajella","Species","JRW"
"urn:lsid:marinespecies.org:taxname:105894","urn:lsid:marinespecies.org:taxname:105894","Rajella fyllae","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Rajella","Species","RJY"
"urn:lsid:marinespecies.org:taxname:105895","urn:lsid:marinespecies.org:taxname:105895","Rajella kukujevi","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Rajella","Species","RJV"
"urn:lsid:marinespecies.org:taxname:105896","urn:lsid:marinespecies.org:taxname:105896","Rostroraja alba","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Rostroraja","Species","RJA"
"urn:lsid:marinespecies.org:taxname:105898","urn:lsid:marinespecies.org:taxname:105898","Rhinobatos rhinobatos","Animalia","Chordata","Elasmobranchii","Rhinopristiformes","Rhinobatidae","Rhinobatos","Species","RBX"
"urn:lsid:marinespecies.org:taxname:105899","urn:lsid:marinespecies.org:taxname:105899","Centrophorus granulosus","Animalia","Chordata","Elasmobranchii","Squaliformes","Centrophoridae","Centrophorus","Species","GUP"
"urn:lsid:marinespecies.org:taxname:105900","urn:lsid:marinespecies.org:taxname:105900","Centrophorus lusitanicus","Animalia","Chordata","Elasmobranchii","Squaliformes","Centrophoridae","Centrophorus","Species","CPL"
"urn:lsid:marinespecies.org:taxname:105901","urn:lsid:marinespecies.org:taxname:105901","Centrophorus squamosus","Animalia","Chordata","Elasmobranchii","Squaliformes","Centrophoridae","Centrophorus","Species","GUQ"
"urn:lsid:marinespecies.org:taxname:105902","urn:lsid:marinespecies.org:taxname:105902","Centrophorus uyato","Animalia","Chordata","Elasmobranchii","Squaliformes","Centrophoridae","Centrophorus","Species","CPU"
"urn:lsid:marinespecies.org:taxname:105904","urn:lsid:marinespecies.org:taxname:105904","Deania hystricosa","Animalia","Chordata","Elasmobranchii","Squaliformes","Centrophoridae","Deania","Species","SDH"
"urn:lsid:marinespecies.org:taxname:105905","urn:lsid:marinespecies.org:taxname:105905","Deania profundorum","Animalia","Chordata","Elasmobranchii","Squaliformes","Centrophoridae","Deania","Species","SDU"
"urn:lsid:marinespecies.org:taxname:105906","urn:lsid:marinespecies.org:taxname:105906","Centroscyllium fabricii","Animalia","Chordata","Elasmobranchii","Squaliformes","Etmopteridae","Centroscyllium","Species","CFB"
"urn:lsid:marinespecies.org:taxname:105907","urn:lsid:marinespecies.org:taxname:105907","Centroscymnus coelolepis","Animalia","Chordata","Elasmobranchii","Squaliformes","Somniosidae","Centroscymnus","Species","CYO"
"urn:lsid:marinespecies.org:taxname:105910","urn:lsid:marinespecies.org:taxname:105910","Dalatias licha","Animalia","Chordata","Elasmobranchii","Squaliformes","Dalatiidae","Dalatias","Species","SCK"
"urn:lsid:marinespecies.org:taxname:105911","urn:lsid:marinespecies.org:taxname:105911","Etmopterus princeps","Animalia","Chordata","Elasmobranchii","Squaliformes","Etmopteridae","Etmopterus","Species","ETR"
"urn:lsid:marinespecies.org:taxname:105912","urn:lsid:marinespecies.org:taxname:105912","Etmopterus pusillus","Animalia","Chordata","Elasmobranchii","Squaliformes","Etmopteridae","Etmopterus","Species","ETP"
"urn:lsid:marinespecies.org:taxname:105913","urn:lsid:marinespecies.org:taxname:105913","Etmopterus spinax","Animalia","Chordata","Elasmobranchii","Squaliformes","Etmopteridae","Etmopterus","Species","ETX"
"urn:lsid:marinespecies.org:taxname:105914","urn:lsid:marinespecies.org:taxname:105914","Oxynotus centrina","Animalia","Chordata","Elasmobranchii","Squaliformes","Oxynotidae","Oxynotus","Species","OXY"
"urn:lsid:marinespecies.org:taxname:105915","urn:lsid:marinespecies.org:taxname:105915","Oxynotus paradoxus","Animalia","Chordata","Elasmobranchii","Squaliformes","Oxynotidae","Oxynotus","Species","OXN"
"urn:lsid:marinespecies.org:taxname:105918","urn:lsid:marinespecies.org:taxname:105918","Scymnodon ringens","Animalia","Chordata","Elasmobranchii","Squaliformes","Somniosidae","Scymnodon","Species","SYR"
"urn:lsid:marinespecies.org:taxname:105919","urn:lsid:marinespecies.org:taxname:105919","Somniosus microcephalus","Animalia","Chordata","Elasmobranchii","Squaliformes","Somniosidae","Somniosus","Species","GSK"
"urn:lsid:marinespecies.org:taxname:105920","urn:lsid:marinespecies.org:taxname:105920","Somniosus rostratus","Animalia","Chordata","Elasmobranchii","Squaliformes","Somniosidae","Somniosus","Species","SOR"
"urn:lsid:marinespecies.org:taxname:105921","urn:lsid:marinespecies.org:taxname:105921","Squaliolus laticaudus","Animalia","Chordata","Elasmobranchii","Squaliformes","Dalatiidae","Squaliolus","Species","QUL"
"urn:lsid:marinespecies.org:taxname:105922","urn:lsid:marinespecies.org:taxname:105922","Echinorhinus brucus","Animalia","Chordata","Elasmobranchii","Echinorhiniformes","Echinorhinidae","Echinorhinus","Species","SHB"
"urn:lsid:marinespecies.org:taxname:105923","urn:lsid:marinespecies.org:taxname:105923","Squalus acanthias","Animalia","Chordata","Elasmobranchii","Squaliformes","Squalidae","Squalus","Species","DGS"
"urn:lsid:marinespecies.org:taxname:105924","urn:lsid:marinespecies.org:taxname:105924","Squalus blainville","Animalia","Chordata","Elasmobranchii","Squaliformes","Squalidae","Squalus","Species","QUB"
"urn:lsid:marinespecies.org:taxname:105925","urn:lsid:marinespecies.org:taxname:105925","Squalus megalops","Animalia","Chordata","Elasmobranchii","Squaliformes","Squalidae","Squalus","Species","DOP"
"urn:lsid:marinespecies.org:taxname:105926","urn:lsid:marinespecies.org:taxname:105926","Squatina aculeata","Animalia","Chordata","Elasmobranchii","Squatiniformes","Squatinidae","Squatina","Species","SUA"
"urn:lsid:marinespecies.org:taxname:105927","urn:lsid:marinespecies.org:taxname:105927","Squatina oculata","Animalia","Chordata","Elasmobranchii","Squatiniformes","Squatinidae","Squatina","Species","SUT"
"urn:lsid:marinespecies.org:taxname:105928","urn:lsid:marinespecies.org:taxname:105928","Squatina squatina","Animalia","Chordata","Elasmobranchii","Squatiniformes","Squatinidae","Squatina","Species","AGN"
"urn:lsid:marinespecies.org:taxname:106148","urn:lsid:marinespecies.org:taxname:106148","Dosima fascicularis","Animalia","Arthropoda","Thecostraca","Scalpellomorpha","Lepadidae","Dosima","Species","FDU"
"urn:lsid:marinespecies.org:taxname:106149","urn:lsid:marinespecies.org:taxname:106149","Lepas anatifera","Animalia","Arthropoda","Thecostraca","Scalpellomorpha","Lepadidae","Lepas","Species","ESF"
"urn:lsid:marinespecies.org:taxname:106152","urn:lsid:marinespecies.org:taxname:106152","Lepas pectinata","Animalia","Arthropoda","Thecostraca","Scalpellomorpha","Lepadidae","Lepas","Species","LEQ"
"urn:lsid:marinespecies.org:taxname:106177","urn:lsid:marinespecies.org:taxname:106177","Pollicipes pollicipes","Animalia","Arthropoda","Thecostraca","Pollicipedomorpha","Pollicipedidae","Pollicipes","Species","PCB"
"urn:lsid:marinespecies.org:taxname:106210","urn:lsid:marinespecies.org:taxname:106210","Semibalanus balanoides","Animalia","Arthropoda","Thecostraca","Balanomorpha","Balanidae","Semibalanus","Species","BXL"
"urn:lsid:marinespecies.org:taxname:106213","urn:lsid:marinespecies.org:taxname:106213","Balanus balanus","Animalia","Arthropoda","Thecostraca","Balanomorpha","Balanidae","Balanus","Species","JGN"
"urn:lsid:marinespecies.org:taxname:106215","urn:lsid:marinespecies.org:taxname:106215","Balanus crenatus","Animalia","Arthropoda","Thecostraca","Balanomorpha","Balanidae","Balanus","Species","JGV"
"urn:lsid:marinespecies.org:taxname:106224","urn:lsid:marinespecies.org:taxname:106224","Megabalanus azoricus","Animalia","Arthropoda","Thecostraca","Balanomorpha","Balanidae","Megabalanus","Species","FYP"
"urn:lsid:marinespecies.org:taxname:106225","urn:lsid:marinespecies.org:taxname:106225","Megabalanus tintinnabulum","Animalia","Arthropoda","Thecostraca","Balanomorpha","Balanidae","Megabalanus","Species","MBW"
"urn:lsid:marinespecies.org:taxname:106401","urn:lsid:marinespecies.org:taxname:106401","Mnemiopsis leidyi","Animalia","Ctenophora","Tentaculata","Lobata","Bolinopsidae","Mnemiopsis","Species","NQY"
"urn:lsid:marinespecies.org:taxname:106656","urn:lsid:marinespecies.org:taxname:106656","Oithona similis","Animalia","Arthropoda","Copepoda","Cyclopoida","Oithonidae","Oithona","Species","IVH"
"urn:lsid:marinespecies.org:taxname:107083","urn:lsid:marinespecies.org:taxname:107083","Aristeus antennatus","Animalia","Arthropoda","Malacostraca","Decapoda","Aristeidae","Aristeus","Species","ARA"
"urn:lsid:marinespecies.org:taxname:107106","urn:lsid:marinespecies.org:taxname:107106","Metapenaeopsis mogiensis","Animalia","Arthropoda","Malacostraca","Decapoda","Penaeidae","Metapenaeopsis","Species","NMJ"
"urn:lsid:marinespecies.org:taxname:107107","urn:lsid:marinespecies.org:taxname:107107","Metapenaeus monoceros","Animalia","Arthropoda","Malacostraca","Decapoda","Penaeidae","Metapenaeus","Species","MPN"
"urn:lsid:marinespecies.org:taxname:107108","urn:lsid:marinespecies.org:taxname:107108","Metapenaeus stebbingi","Animalia","Arthropoda","Malacostraca","Decapoda","Penaeidae","Metapenaeus","Species","MNG"
"urn:lsid:marinespecies.org:taxname:107109","urn:lsid:marinespecies.org:taxname:107109","Parapenaeus longirostris","Animalia","Arthropoda","Malacostraca","Decapoda","Penaeidae","Parapenaeus","Species","DPS"
"urn:lsid:marinespecies.org:taxname:107111","urn:lsid:marinespecies.org:taxname:107111","Penaeopsis serrata","Animalia","Arthropoda","Malacostraca","Decapoda","Penaeidae","Penaeopsis","Species","NIS"
"urn:lsid:marinespecies.org:taxname:107112","urn:lsid:marinespecies.org:taxname:107112","Penaeus semisulcatus","Animalia","Arthropoda","Malacostraca","Decapoda","Penaeidae","Penaeus","Species","TIP"
"urn:lsid:marinespecies.org:taxname:107113","urn:lsid:marinespecies.org:taxname:107113","Trachysalambria curvirostris","Animalia","Arthropoda","Malacostraca","Decapoda","Penaeidae","Trachysalambria","Species","TRV"
"urn:lsid:marinespecies.org:taxname:107114","urn:lsid:marinespecies.org:taxname:107114","Sicyonia carinata","Animalia","Arthropoda","Malacostraca","Decapoda","Sicyoniidae","Sicyonia","Species","YIA"
"urn:lsid:marinespecies.org:taxname:107118","urn:lsid:marinespecies.org:taxname:107118","Solenocera africana","Animalia","Arthropoda","Malacostraca","Decapoda","Solenoceridae","Solenocera","Species","SKF"
"urn:lsid:marinespecies.org:taxname:107119","urn:lsid:marinespecies.org:taxname:107119","Solenocera crassicornis","Animalia","Arthropoda","Malacostraca","Decapoda","Solenoceridae","Solenocera","Species","SOJ"
"urn:lsid:marinespecies.org:taxname:107120","urn:lsid:marinespecies.org:taxname:107120","Solenocera membranacea","Animalia","Arthropoda","Malacostraca","Decapoda","Solenoceridae","Solenocera","Species","SKM"
"urn:lsid:marinespecies.org:taxname:107148","urn:lsid:marinespecies.org:taxname:107148","Galathea dispersa","Animalia","Arthropoda","Malacostraca","Decapoda","Galatheidae","Galathea","Species","GWT"
"urn:lsid:marinespecies.org:taxname:107152","urn:lsid:marinespecies.org:taxname:107152","Galathea nexa","Animalia","Arthropoda","Malacostraca","Decapoda","Galatheidae","Galathea","Species","GXB"
"urn:lsid:marinespecies.org:taxname:107154","urn:lsid:marinespecies.org:taxname:107154","Galathea squamifera","Animalia","Arthropoda","Malacostraca","Decapoda","Galatheidae","Galathea","Species","GZF"
"urn:lsid:marinespecies.org:taxname:107155","urn:lsid:marinespecies.org:taxname:107155","Galathea strigosa","Animalia","Arthropoda","Malacostraca","Decapoda","Galatheidae","Galathea","Species","GZJ"
"urn:lsid:marinespecies.org:taxname:107157","urn:lsid:marinespecies.org:taxname:107157","Munida intermedia","Animalia","Arthropoda","Malacostraca","Decapoda","Munididae","Munida","Species","UGG"
